date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,home_team,away_team,teamA_PTS,teamB_PTS,teamA_FG_PCT,teamB_FG_PCT,teamA_FT_PCT,teamB_FT_PCT,teamA_FG3_PCT,teamB_FG3_PCT,teamA_AST,teamB_AST,teamA_REB,teamB_REB,index_x,AST_avg_A,FG3_PCT_avg_A,FG_PCT_avg_A,FT_PCT_avg_A,REB_avg_A,index_y,AST_avg_B,FG3_PCT_avg_B,FG_PCT_avg_B,FT_PCT_avg_B,REB_avg_B,fg_pct_diff,ft_pct_diff,fg3_pct_diff,ast_diff,reb_diff,moneyline_diff,score_diff,tiredness_A,tiredness_B,tiredness_diff,AST_vs_opp_A,FG3_PCT_vs_opp_A,FG_PCT_vs_opp_A,FT_PCT_vs_opp_A,PTS_vs_opp_A,REB_vs_opp_A,AST_vs_opp_B,FG3_PCT_vs_opp_B,FG_PCT_vs_opp_B,FT_PCT_vs_opp_B,PTS_vs_opp_B,REB_vs_opp_B,fg_pct_vs_opp_diff,ft_pct_vs_opp_diff,fg3_pct_vs_opp_diff,ast_vs_opp_diff,reb_vs_opp_diff,pts_vs_opp_diff
2017-10-18,2018,miami,orlando,0,109,116,-170.0,145.0,205.5,3.5,100.0,2017-10-18,21700005.0,Final,1610612753.0,1610612748.0,2017.0,1610612753.0,116.0,0.478,0.759,0.381,22.0,50.0,1610612748.0,109.0,0.436,0.765,0.267,27.0,44.0,1.0,orlando,miami,109.0,116.0,0.436,0.478,0.765,0.759,0.267,0.381,27.0,22.0,44.0,50.0,1241,21.8,0.3918,0.4645999999999999,0.768,43.4,1241,24.2,0.3729999999999999,0.4333999999999999,0.8452,42.4,0.0311999999999999,-0.0771999999999999,0.0188,-2.3999999999999986,1.0,-315.0,-7,0,0,0,18.666666666666668,0.3196666666666667,0.4393333333333333,0.7946666666666666,112.0,43.666666666666664,23.0,0.455,0.49466666666666664,0.7186666666666667,120.66666666666667,48.666666666666664,-0.055333333333333345,0.07599999999999996,-0.1353333333333333,-4.333333333333332,-5.0,-8.666666666666671
2017-10-18,2018,memphis,new orleans,1,103,91,-130.0,110.0,204.5,2.0,100.5,2017-10-18,21700008.0,Final,1610612763.0,1610612740.0,2017.0,1610612763.0,103.0,0.424,0.5710000000000001,0.31,19.0,45.0,1610612740.0,91.0,0.38,0.828,0.28,15.0,51.0,1.0,memphis,new orleans,103.0,91.0,0.424,0.38,0.5710000000000001,0.828,0.31,0.28,19.0,15.0,45.0,51.0,1242,21.6,0.3942,0.4493999999999999,0.762,40.8,1242,24.4,0.2914,0.477,0.7340000000000001,36.6,-0.0276,0.0279999999999999,0.1028,-2.799999999999997,4.199999999999996,-240.0,12,0,0,0,20.666666666666668,0.27366666666666667,0.3933333333333333,0.6903333333333334,94.33333333333333,50.0,18.333333333333332,0.35566666666666663,0.42833333333333323,0.7949999999999999,99.33333333333333,47.666666666666664,-0.03499999999999992,-0.10466666666666657,-0.08199999999999996,2.3333333333333357,2.3333333333333357,-5.0
2017-10-19,2018,chicago,toronto,0,100,117,800.0,-1400.0,206.5,-14.0,101.0,2017-10-19,21700014.0,Final,1610612761.0,1610612741.0,2017.0,1610612761.0,117.0,0.47,0.929,0.4479999999999999,26.0,49.0,1610612741.0,100.0,0.416,0.889,0.313,22.0,39.0,1.0,toronto,chicago,100.0,117.0,0.416,0.47,0.889,0.929,0.313,0.4479999999999999,22.0,26.0,39.0,49.0,1243,24.8,0.3858,0.444,0.8746,52.4,1243,18.8,0.3261999999999999,0.4628,0.7929999999999999,41.8,-0.0187999999999999,0.0816000000000001,0.0596,6.0,10.6,2200.0,-17,0,0,0,24.0,0.39433333333333326,0.446,0.8460000000000001,116.0,45.333333333333336,17.666666666666668,0.2853333333333333,0.46166666666666667,0.79,111.33333333333333,41.666666666666664,-0.015666666666666662,0.05600000000000005,0.10899999999999993,6.333333333333332,3.6666666666666714,4.666666666666671
2017-10-19,2018,la clippers,la lakers,0,108,92,-260.0,210.0,219.0,6.5,108.5,2017-10-19,21700016.0,Final,1610612747.0,1610612746.0,2017.0,1610612747.0,92.0,0.407,0.609,0.25,21.0,52.0,1610612746.0,108.0,0.3929999999999999,0.923,0.364,23.0,59.0,0.0,la lakers,la clippers,108.0,92.0,0.3929999999999999,0.407,0.923,0.609,0.364,0.25,23.0,21.0,59.0,52.0,1244,25.0,0.3684,0.5162000000000001,0.7500000000000001,43.2,1244,23.2,0.3272,0.4672,0.7145999999999999,43.0,0.049,0.0354000000000002,0.0412,1.8000000000000007,0.2000000000000028,-470.0,16,0,0,0,25.0,0.41733333333333333,0.5363333333333333,0.858,120.33333333333333,43.0,23.333333333333332,0.3456666666666666,0.45,0.6176666666666667,103.33333333333333,40.666666666666664,0.08633333333333332,0.2403333333333333,0.07166666666666671,1.6666666666666679,2.3333333333333357,17.0
2017-10-20,2018,atlanta,charlotte,0,91,109,160.0,-190.0,205.5,-4.5,107.5,2017-10-20,21700017.0,Final,1610612766.0,1610612737.0,2017.0,1610612766.0,109.0,0.43,0.8,0.306,17.0,57.0,1610612737.0,91.0,0.379,0.857,0.233,19.0,38.0,1.0,charlotte,atlanta,91.0,109.0,0.379,0.43,0.857,0.8,0.233,0.306,19.0,17.0,38.0,57.0,1246,27.8,0.372,0.4841999999999999,0.8301999999999999,44.8,1246,18.8,0.2698,0.407,0.7956000000000001,40.8,0.0771999999999999,0.0345999999999998,0.1022,9.0,4.0,350.0,-18,1,1,0,27.333333333333332,0.32266666666666666,0.4746666666666666,0.5803333333333334,97.33333333333333,47.333333333333336,23.333333333333332,0.32466666666666666,0.43966666666666665,0.7103333333333334,96.0,38.666666666666664,0.034999999999999976,-0.13,-0.0020000000000000018,4.0,8.666666666666671,1.3333333333333286
2017-10-20,2018,cleveland,milwaukee,0,116,97,-105.0,-115.0,209.5,-1.0,103.0,2017-10-20,21700021.0,Final,1610612749.0,1610612739.0,2017.0,1610612749.0,97.0,0.4629999999999999,0.833,0.314,23.0,30.0,1610612739.0,116.0,0.5429999999999999,1.0,0.423,25.0,44.0,0.0,milwaukee,cleveland,116.0,97.0,0.5429999999999999,0.4629999999999999,1.0,0.833,0.423,0.314,25.0,23.0,44.0,30.0,1247,21.8,0.312,0.4519999999999999,0.7954,46.0,1247,22.4,0.3733999999999999,0.4593999999999999,0.7628,41.8,-0.0073999999999999,0.0325999999999999,-0.0613999999999999,-0.5999999999999979,4.200000000000003,10.0,19,1,1,0,23.0,0.446,0.467,0.7766666666666667,109.66666666666667,43.333333333333336,24.333333333333332,0.34500000000000003,0.45799999999999996,0.691,101.66666666666667,41.0,0.009000000000000064,0.08566666666666678,0.10099999999999998,-1.3333333333333321,2.3333333333333357,8.0
2017-10-20,2018,golden state,new orleans,0,128,120,-470.0,360.0,221.0,9.0,109.5,2017-10-20,21700025.0,Final,1610612740.0,1610612744.0,2017.0,1610612740.0,120.0,0.4589999999999999,0.636,0.444,26.0,50.0,1610612744.0,128.0,0.516,0.8,0.45,29.0,49.0,0.0,new orleans,golden state,128.0,120.0,0.516,0.4589999999999999,0.8,0.636,0.45,0.444,29.0,26.0,49.0,50.0,1248,29.4,0.3923999999999999,0.4996,0.7878000000000001,45.8,1248,21.4,0.2598,0.4509999999999999,0.7232000000000001,39.8,0.0486,0.0645999999999999,0.1326,8.0,6.0,-830.0,8,1,1,0,34.0,0.39066666666666666,0.484,0.8533333333333334,117.33333333333333,45.333333333333336,25.333333333333332,0.3236666666666666,0.484,0.7400000000000001,105.33333333333333,40.666666666666664,0.0,0.11333333333333329,0.06700000000000006,8.666666666666668,4.666666666666671,12.0
2017-10-20,2018,detroit,washington,0,111,115,230.0,-280.0,211.5,-6.5,104.0,2017-10-20,21700020.0,Final,1610612764.0,1610612765.0,2017.0,1610612764.0,115.0,0.5329999999999999,0.8290000000000001,0.353,25.0,37.0,1610612765.0,111.0,0.494,0.75,0.435,19.0,33.0,1.0,washington,detroit,111.0,115.0,0.494,0.5329999999999999,0.75,0.8290000000000001,0.435,0.353,19.0,25.0,33.0,37.0,1249,22.8,0.3765999999999999,0.4346,0.7978,47.4,1249,20.8,0.3371999999999999,0.4777999999999999,0.7874,43.4,-0.0431999999999999,0.0103999999999999,0.0393999999999999,2.0,4.0,510.0,-4,1,1,0,23.0,0.37833333333333324,0.4796666666666667,0.798,107.33333333333333,41.666666666666664,26.666666666666668,0.3853333333333333,0.502,0.826,113.0,43.666666666666664,-0.022333333333333316,-0.027999999999999914,-0.007000000000000062,-3.666666666666668,-2.0,-5.666666666666671
2017-10-20,2018,minnesota,utah,1,100,97,-200.0,170.0,197.0,5.0,101.5,2017-10-20,21700023.0,Final,1610612750.0,1610612762.0,2017.0,1610612750.0,100.0,0.444,0.8079999999999999,0.318,17.0,44.0,1610612762.0,97.0,0.481,0.8240000000000001,0.409,23.0,38.0,1.0,minnesota,utah,100.0,97.0,0.444,0.481,0.8079999999999999,0.8240000000000001,0.318,0.409,17.0,23.0,44.0,38.0,1250,26.6,0.3574,0.4795999999999999,0.7982,40.2,1250,25.8,0.4014,0.491,0.7464000000000001,40.2,-0.0114,0.0517999999999999,-0.044,0.8000000000000007,0.0,-370.0,3,1,1,0,22.666666666666668,0.4293333333333333,0.47733333333333333,0.8406666666666668,104.0,43.333333333333336,23.333333333333332,0.373,0.4683333333333333,0.6859999999999999,98.0,39.333333333333336,0.009000000000000008,0.15466666666666684,0.05633333333333329,-0.6666666666666643,4.0,6.0
2017-10-20,2018,dallas,sacramento,1,88,93,-250.0,200.0,201.5,6.0,98.5,2017-10-20,21700024.0,Final,1610612742.0,1610612758.0,2017.0,1610612742.0,88.0,0.413,0.7140000000000001,0.3329999999999999,19.0,36.0,1610612758.0,93.0,0.425,0.6920000000000001,0.435,20.0,57.0,0.0,dallas,sacramento,88.0,93.0,0.413,0.425,0.7140000000000001,0.6920000000000001,0.3329999999999999,0.435,19.0,20.0,36.0,57.0,1252,24.2,0.3213999999999999,0.427,0.7579999999999999,41.6,1252,25.4,0.3934,0.4992,0.7814,42.4,-0.0721999999999999,-0.0234,-0.072,-1.1999999999999993,-0.7999999999999972,-450.0,-5,1,1,0,19.333333333333332,0.33533333333333326,0.41733333333333333,0.7846666666666667,91.66666666666667,41.0,20.333333333333332,0.41933333333333334,0.4663333333333333,0.7443333333333334,99.0,44.333333333333336,-0.04899999999999999,0.04033333333333333,-0.08400000000000007,-1.0,-3.3333333333333357,-7.333333333333329
